17605  10.544 60     Ca40	-9.2	8.00	-1	7	-1	-1	-1	-1	!Shaky beam, 40-60uA
17606  10.544 60     Ca40	-9.2	8.00	-1	7	-1	-1	-1	-1	!Shaky beam, 40-60uA
17607  10.544 60     Ca40	-9.2	8.00	-1	7	-1	-1	-1	-1	!Shaky beam, 40-60uA
17608  10.544 50     Ca40	-9.2	8.00	-1	7	-1	-1	-1	-1	!most of the run is at 45uA
17609  10.544 45     Ca40	-9.2	8.00	7	-1	-1	-1	-1	-1
17610  10.544 45     Ca48	-9.2	8.00	-1	7	-1	-1	-1	-1
17611  10.544 50     Ca48	-9.2	8.00	-1	7	-1	-1	-1	-1	!Q1 tripped, short run, vacuum interlock, long down. 
17612  10.544 50     Ca48	-9.2	8.00	-1	7	-1	-1	-1	-1	
17613  10.544 50     Ca48	-9.2	8.00	-1	7	-1	-1	-1	-1	
#17614 Junk, Coda crash
17615  10.544 50     Ca48	-9.2	8.00	-1	7	-1	-1	-1	-1	
17616  10.544 50     Ca48	-9.2	8.00	-1	7	-1	-1	-1	-1	
17617  10.544 50     Ca48	-9.2	8.00	-1	7	-1	-1	-1	-1	
17618  10.544 60     C12	-9.2	8.00	-1	7	-1	-1	-1	-1	
17619  10.544 50     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	
17620  10.544 60     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	
17621  10.544 50     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	
17622  10.544 50     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	
17623  10.544 50     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	
17624  10.544 50     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	
17625  10.544 50     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	
17626  10.544 50     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	
17627  10.544 50     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	
17628  10.544 50     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	
17629  10.544 25     C12	-9.2	8.00	-1	5	-1	-1	-1	-1	
#17630-31 Junk, wrote prescale, EDTM rate
17632  10.544 50     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	
17633  10.544 50     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	
17634  10.544 50     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	
17635  10.544 50     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	
17636  10.544 50     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	
17637  10.544 50     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	
17638  10.544 50     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	
17639  10.544 50     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	
17640  10.544 50     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	
17641  10.544 50     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	
#17641-2 - Unstable beam, garbage
17643  10.544 50     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	!also extremely unstable beam, average about 30uA
17644  10.544 50     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	
17645  10.544 50     C12	-9.2	8.00	-1	6	-1	-1	-1	-1	
#17646 - Junk
17647  10.544 50     C12	-9.2	8.00	6	-1	-1	-1	-1	-1	
#17648-9
17650   10.544 60     B11	-9.2	8.00	-1	5	-1	-1	-1	-1	
#17651 Junk, missing
17652   10.544 60     B11	-9.2	8.00	-1	6	-1	-1	-1	-1	
17653   10.544 60     B11	-9.2	8.00	-1	6	-1	-1	-1	-1	
17654   10.544 60     B11	-9.2	8.00	-1	6	-1	-1	-1	-1	
17655   10.544 60     B11	-9.2	8.00	-1	6	-1	-1	-1	-1	
17656   10.544 60     B11	-9.2	8.00	-1	6	-1	-1	-1	-1	
17657   10.544 60     B11	-9.2	8.00	-1	6	-1	-1	-1	-1	
17658   10.544 60     B11	-9.2	8.00	-1	6	-1	-1	-1	-1	
17659   10.544 60     B11	-9.2	8.00	-1	6	-1	-1	-1	-1	
17660   10.544 60     B11	-9.2	8.00	-1	6	-1	-1	-1	-1	
17661   10.544 60     B11	-9.2	8.00	-1	6	-1	-1	-1	-1	
17662   10.544 60     B10	-9.2	8.00	-1	6	-1	-1	-1	-1	
17663   10.544 60     B10	-9.2	8.00	-1	6	-1	-1	-1	-1	
17664   10.544 60     B10	-9.2	8.00	-1	6	-1	-1	-1	-1	
17665   10.544 60     B10	-9.2	8.00	-1	6	-1	-1	-1	-1	
17666   10.544 60     B10	-9.2	8.00	-1	6	-1	-1	-1	-1	
17667   10.544 60     B10	-9.2	8.00	-1	6	-1	-1	-1	-1	
17668   10.544 60     B10	-9.2	8.00	-1	6	-1	-1	-1	-1	
17669   10.544 60     B10	-9.2	8.00	-1	6	-1	-1	-1	-1	
17670   10.544 60     B10	-9.2	8.00	-1	6	-1	-1	-1	-1	
17671   10.544 60     B10	-9.2	8.00	-1	6	-1	-1	-1	-1	
17672   10.544 60     B10	-9.2	8.00	-1	6	-1	-1	-1	-1	
17673   10.544 50     Sn	-9.2	8.00	-1	6	-1	-1	-1	-1	!ARC9 trip
